id,index,category,datetime,headline,image,source,summary,url,date
7474707,62,top news,2025-04-23 09:04:00,Miami Dolphins QB Tua Tagovailoa lists stunning home on Florida waterfront for $3 million,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Speculation continues to swirl about Tagovailoa’s readiness for the coming season after injuries last year.,https://www.marketwatch.com/story/miami-dolphinsqbtua-tagovailoa-lists-stunning-home-on-florida-waterfront-for-3-million-1d3a4104,2025-04-23
7475128,63,top news,2025-04-23 07:00:12,Tesla board faces heat over Musk’s divided focus,https://data.bloomberglp.com/company/sites/2/2019/01/logobbg-wht.png,Bloomberg,"US state treasurers question Tesla's direction and Elon Musk's focus, urging board oversight for company's challenges.",https://www.bloomberg.com/news/articles/2025-04-22/tesla-board-gets-an-earful-from-state-treasurers-over-musk-s-focus,2025-04-23
7474654,64,top news,2025-04-23 01:34:00,Intel reportedly to slash more than 20% of its workforce amid latest restructuring,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"Intel Corp. is planning to announce cuts to more than 20% of its workforce this week, Bloomberg News reported Tuesday night, in what would be the the first major restructuring under new Chief Executive Lip-Bu Tan.",https://www.marketwatch.com/story/intel-reportedly-to-slash-more-than-20-of-its-workforce-amid-latest-restructuring-1f1f74d9,2025-04-23
7474646,65,top news,2025-04-23 00:19:00,Capital One says consumers are doing OK. Here’s where they may be trying to beat tariffs.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"Credit-card giant Capital One Financial Services Inc. says consumers are hanging in there as the U.S. braces for the fallout from a global trade war, but that there appears to be a bit of a “pull forward” in auto purchases, as consumers try to get ahead of potential price increases.",https://www.marketwatch.com/story/capital-one-says-consumers-are-doing-ok-heres-where-they-may-be-trying-to-beat-tariffs-7f9aa1aa,2025-04-23
7474639,66,top news,2025-04-22 22:42:09,Jim Cramer says the bear market rally could become a real recovery,https://image.cnbcfm.com/api/v1/image/107060539-1652391835772-220305_IMG_0726.jpg?v=1696026975&w=1920&h=1080,CNBC,"After U.S. stocks surged on Tuesday, CNBC's Jim Cramer broke down the potential signs of a genuine market recovery that he's looking for in the near future.",https://www.cnbc.com/2025/04/22/jim-cramer-says-the-bear-market-rally-could-become-a-real-recovery.html,2025-04-22
7474630,67,top news,2025-04-22 21:59:00,Trump shifts to friendlier tone for Fed’s Powell: ‘I have no intention of firing him’,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"President Donald Trump on Tuesday ratcheted down his rhetoric toward Federal Reserve Chairman Jerome Powell, saying he didn’t plan to try to remove the chief of the nation’s central bank.",https://www.marketwatch.com/story/trump-shifts-to-friendlier-tone-for-feds-powell-i-have-no-intention-of-firing-him-8e0ab981,2025-04-22
7474620,68,top news,2025-04-22 21:00:00,Tariffs could push up homeowners insurance premiums — and people in these states would see the biggest price hikes,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,The Trump administration’s tariffs on imported goods could cost American homeowners.,https://www.marketwatch.com/story/tariffs-could-push-up-homeowners-insurance-premiums-and-people-in-these-states-would-see-the-biggest-price-hikes-c772343f,2025-04-22
7474614,69,top news,2025-04-22 20:57:00,Foreign investors are selling more Treasurys. That’s bad news for U.S. borrowers.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"The safe-haven status of Treasurys “is increasingly in question,” according to a BNY macro strategist.",https://www.marketwatch.com/story/foreign-investors-are-selling-more-treasurys-thats-bad-news-for-u-s-borrowers-6f325b0f,2025-04-22
7474618,70,business,2025-04-22 20:48:00,Warner Bros. Discovery starts Max password sharing crackdown,https://image.cnbcfm.com/api/v1/image/108017732-1723061245869-gettyimages-2165109263-porzycki-streamin240806_npZkA.jpeg?v=1745352942&w=1920&h=1080,CNBC,"Priced at $7.99 a month, the friend or family member of the primary account owner gets their own standalone account under the same subscription.",https://www.cnbc.com/2025/04/22/wbd-max-password-sharing-crackdown.html,2025-04-22
7474609,71,top news,2025-04-22 20:39:00,Here’s what this Fed insider is watching to see if trade wars start to wound the U.S. economy,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,How will anyone know if the Trump trade wars are really hurting the U.S. economy? One Federal Reserve insider said rising layoffs would be the first clear sign.,https://www.marketwatch.com/story/heres-what-this-fed-insider-is-watching-to-see-if-trade-wars-start-to-wound-the-u-s-economy-7243aed1,2025-04-22
7474608,72,business,2025-04-22 20:22:17,"FDA to phase out dyes used in Flamin' Hot Cheetos, Skittles and other snacks",https://image.cnbcfm.com/api/v1/image/108135008-17453511712025-04-22t185944z_2040121597_rc253eanso6a_rtrmadp_0_usa-trump-fda-dyes.jpeg?v=1745351217&w=1920&h=1080,CNBC,The FDA is phasing out the use of petroleum-based synthetic dyes in food and drinks.,https://www.cnbc.com/2025/04/22/fda-announces-food-dye-ban.html,2025-04-22
7474602,73,top news,2025-04-22 20:20:00,How investors over 50 should handle the bond-market volatility,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,When the world is going crazy it’s helpful to talk to someone sane,https://www.marketwatch.com/story/how-investors-over-50-should-handle-the-bond-market-volatility-1cb8172b,2025-04-22
7474597,74,business,2025-04-22 19:59:01,Auto groups lobby Trump administration against parts tariffs in rare unified message,https://image.cnbcfm.com/api/v1/image/107106113-1660849031544-gettyimages-1242577937-DET154.jpeg?v=1660849135&w=1920&h=1080,CNBC,"The group – representing franchised dealers, suppliers and nearly all major automakers – say the upcoming levies could jeopardize U.S. automotive production.",https://www.cnbc.com/2025/04/22/auto-groups-lobby-trump-administration-against-parts-tariffs.html,2025-04-22
7474591,75,top news,2025-04-22 19:57:00,"AMD’s AI story was already ‘tenuous,’ and now the stock has new challenges",https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"Bernstein says AMD’s AI chips remain uncompetitive. That’s nothing new, but in the PC business, AMD now must cope with a potentially ‘more aggressive’ Intel.",https://www.marketwatch.com/story/amds-ai-story-was-already-tenuous-and-now-the-stock-has-new-challenges-9ee3d06b,2025-04-22
7474592,76,top news,2025-04-22 19:53:00,"Earnings might not revive markets, analyst says. Here’s the one thing that could.",https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"With two busy tech-heavy earnings weeks ahead, one Mizuho analyst asks how much earnings and forecasts will matter as tariffs remain top-of-mind.",https://www.marketwatch.com/story/earnings-might-not-revive-markets-analyst-says-heres-the-one-thing-that-could-f6507f92,2025-04-22
7474593,77,top news,2025-04-22 19:45:00,Amazon’s stock is cheap relative to Walmart’s. Why investors are making a mistake in their flight to safety.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Amazon and Walmart could be great stocks to weather an economic slowdown — except one is trading at a premium while the other is at a discount.,https://www.marketwatch.com/story/amazons-stock-is-cheap-relative-to-walmarts-why-investors-are-making-a-mistake-in-their-flight-to-safety-76b68eed,2025-04-22
7474582,78,top news,2025-04-22 19:23:00,U.S. stocks have been left in the dust since Trump’s April 2 tariff announcement. Here’s how major assets stack up.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,A Deutsche Bank chart tracks how every major asset class has performed since President Trump rocked global markets with his April 2 tariff announcement.,https://www.marketwatch.com/story/u-s-stocks-have-been-left-in-the-dust-since-trumps-april-2-tariff-announcement-heres-how-major-assets-stack-up-75be9789,2025-04-22
7474583,79,top news,2025-04-22 19:16:00,The best time of day to own stocks is actually at night,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"In this profitable trading strategy, you buy at the market close and sell at the open.",https://www.marketwatch.com/story/the-best-time-of-day-to-own-stocks-is-actually-at-night-8e65e43e,2025-04-22
7474547,80,top news,2025-04-22 19:04:00,What happens if your student loans are in default as debt collection restarts?,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Borrowers in default could see their wages garnished or Social Security benefits seized. Here’s what you need to know.,https://www.marketwatch.com/story/what-happens-if-your-student-loans-are-in-default-as-debt-collection-restarts-e84dffed,2025-04-22
7474542,81,top news,2025-04-22 18:49:00,Can Trump fire Powell? Congress may be powerless to stop him.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Some Republicans are standing up for the Federal Reserve chairman.,https://www.marketwatch.com/story/can-trump-fire-powell-congress-may-be-powerless-to-stop-him-c1e883eb,2025-04-22
7474546,82,top news,2025-04-22 18:40:19,Americans still want iPhones even if Apple is on borrowed time with Trump,https://image.cnbcfm.com/api/v1/image/108061631-1731431026912-gettyimages-2172320142-pn024879.jpeg?v=1744048792&w=1920&h=1080,CNBC,Morgan Stanley says its March iPhone survey showed record-high upgrade intentions and stronger-than-expected Apple Intelligence adoption.,https://www.cnbc.com/2025/04/22/americans-stand-by-iphones-even-if-apples-on-borrowed-time-with-trump.html,2025-04-22
7474539,83,top news,2025-04-22 18:21:43,"Here's why we aren't running from the stock market, even as tariff fears linger",https://image.cnbcfm.com/api/v1/image/108133763-1744994772302-gettyimages-2210460331-jr_16845_lenyvnna.jpeg?v=1744994778&w=1920&h=1080,CNBC,"Every weekday, the Investing Club releases the Homestretch; an actionable afternoon update just in time for the last hour of trading.",https://www.cnbc.com/2025/04/22/heres-why-we-arent-running-from-stocks-even-as-tariffs-fears-linger.html,2025-04-22
7474528,84,top news,2025-04-22 18:07:00,What to expect when you’re expecting a recession: a guide for investors,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,President Trump’s aggressive tariffs have shaken investors’ faith in U.S. markets. Many fear a recession might be just around the corner.,https://www.marketwatch.com/story/what-to-expect-when-youre-expecting-a-recession-a-guide-for-investors-f9f91893,2025-04-22
7474529,85,top news,2025-04-22 18:07:00,College decision day is coming. How to decide which school you can afford in this crazy economy.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,What you might have thought you could afford for college may have changed in the last few months. What now?,https://www.marketwatch.com/story/college-decision-day-is-coming-how-to-decide-which-school-you-can-afford-in-this-crazy-economy-abdc1a35,2025-04-22
7474526,86,top news,2025-04-22 17:47:37,Warren Buffett's 'simple rule' to build wealth when stock market is volatile,https://image.cnbcfm.com/api/v1/image/107410250-1714758200805-untitled-81-310.jpg?v=1714762679&w=1920&h=1080,CNBC,Warren Buffett isn't afraid to invest when stocks are falling. Just read his op-ed from the Great Recession.,https://www.cnbc.com/2025/04/22/warren-buffetts-simple-rule-to-build-wealth-when-the-market-falls.html,2025-04-22
7474519,87,top news,2025-04-22 17:38:00,I have a huge tax bill because of capital gains. Could there be a mistake?,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"Don’t panic, this may be a common brokerage error",https://www.marketwatch.com/story/i-have-a-huge-tax-bill-because-of-capital-gains-could-there-be-a-mistake-a0890cfc,2025-04-22
7474520,88,top news,2025-04-22 17:35:00,Meta may have a $7 billion problem in China,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Chinese advertisers have been a major source of growth for Meta — but analysts say a sizable amount of revenue is at risk from Trump’s trade policies.,https://www.marketwatch.com/story/meta-may-have-a-7-billion-problem-in-china-14e51886,2025-04-22
7474515,89,business,2025-04-22 17:30:01,NYC's most expensive home lists for $110 million amid market uncertainty,https://image.cnbcfm.com/api/v1/image/108132893-1744825530146-Picture1.jpg?v=1744903541&w=1920&h=1080,CNBC,"The four-floor listing at 111 West 57th St. spans 11,480 square feet and is being pitched as a rare collector’s item for global elites.",https://www.cnbc.com/2025/04/22/nyc-most-expensive-home-lists.html,2025-04-22
7474507,90,top news,2025-04-22 16:59:00,International travelers are avoiding the U.S. Why American jobs will take a hit.,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,"Goldman Sachs forecasts that under a worst-case scenario, reduced visits and canceled purchases of U.S. goods could cost the economy $90 billion.",https://www.marketwatch.com/story/international-travelers-are-avoiding-the-u-s-why-american-jobs-will-take-a-hit-b8740757,2025-04-22
7474503,91,top news,2025-04-22 16:57:03,"'Definitely buy right now' if you want a new smartphone, says retail expert—before tariffs escalate",https://image.cnbcfm.com/api/v1/image/108133594-1744916545354-gettyimages-2207842202-afvf05311.jpeg?v=1744916693&w=1920&h=1080,CNBC,Tariffs on certain electronics are currently exempted from the escalating levies on Chinese goods.,https://www.cnbc.com/2025/04/22/retail-expert-buy-now-if-you-want-a-new-smartphone.html,2025-04-22
7474497,92,top news,2025-04-22 16:45:00,10 ‘pure value’ stocks favored by analysts to soar 20% to 96% over the next year,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,This year’s broad price decline has led to some very low price-to-earnings valuations in the stock market.,https://www.marketwatch.com/story/10-pure-value-stocks-favored-by-analysts-to-soar-20-to-96-over-the-next-year-72910f06,2025-04-22
7474481,93,top news,2025-04-22 16:04:18,We are buying 3 stocks and upgrading our rating on a turnaround play,https://image.cnbcfm.com/api/v1/image/108134392-17452694212025-04-21t203929z_25618625_rc2k2ea5sml9_rtrmadp_0_usa-stocks.jpeg?v=1745269497&w=1920&h=1080,CNBC,"All three names all look attractive, for different reasons.",https://www.cnbc.com/2025/04/22/we-are-buying-3-stocks-and-upgrading-our-rating-on-a-turnaround-play.html,2025-04-22
7474474,94,top news,2025-04-22 15:59:00,Many Americans can’t afford vet care for their pets — and the results can be deadly,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,A new Gallup survey finds more than 50% of pet owners have put off or decided against veterinary treatment — which in worst-case scenarios can lead to “economic euthanasia.”,https://www.marketwatch.com/story/many-americans-cant-afford-vet-care-for-their-pets-and-the-results-can-be-deadly-72d35390,2025-04-22
7474477,95,top news,2025-04-22 15:57:39,"If Trump wants rate cuts, he would likely need to replace the Fed's full board along with Powell",https://image.cnbcfm.com/api/v1/image/108133295-1744892870660-gettyimages-2209986446-AFP_42KP2KR.jpeg?v=1745332127&w=1920&h=1080,CNBC,"Changing out the Federal Reserve chair doesn't guarantee rate cuts for President Donald Trump, according to Wall Street economists.",https://www.cnbc.com/2025/04/22/if-trump-wants-rate-cuts-he-would-likely-need-to-replace-the-feds-full-board.html,2025-04-22
7474460,96,top news,2025-04-22 15:26:49,"Jim Cramer touts his favorite stock in the portfolio, says it's being overlooked",https://image.cnbcfm.com/api/v1/image/107375679-17084483472024-02-20t162541z_897151514_rc2e66asxxzn_rtrmadp_0_discover-fincl-m-a-capital-one-fi.jpeg?v=1708457076&w=1920&h=1080,CNBC,"The Investing Club holds its ""Morning Meeting"" every weekday at 10:20 a.m. ET.",https://www.cnbc.com/2025/04/22/jim-cramer-touts-his-favorite-stock-in-the-portfolio-says-its-being-overlooked.html,2025-04-22
7474461,97,top news,2025-04-22 15:21:19,"Don't make this crucial resume mistake, says ex-Visa HR exec",https://image.cnbcfm.com/api/v1/image/108133646-1744922089300-gettyimages-1503239940-5d4_2758stock.jpeg?v=1744922227&w=1920&h=1080,CNBC,"Jolen Anderson wants job candidates to avoid writing resumes that look like ""a standard job description.""",https://www.cnbc.com/2025/04/22/dont-make-this-crucial-resume-mistake-says-ex-visa-hr-exec.html,2025-04-22
7474458,98,top news,2025-04-22 15:14:00,The mystery behind gold’s bull market,https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Betting on a gold bull market has always been speculative.,https://www.marketwatch.com/story/the-mystery-behind-golds-bull-market-236eb513,2025-04-22
7474450,99,top news,2025-04-22 15:01:00,"As gold prices soar, this billionaire investor now has a big stake in an Alaskan gold mine",https://static2.finnhub.io/file/publicdatany/finnhubimage/market_watch_logo.png,MarketWatch,Billionaire investor John Paulson is teaming up with Canada’s NovaGold to purchase a stake in an Alaskan gold mine.,https://www.marketwatch.com/story/as-gold-prices-soar-this-billionaire-investor-now-has-a-big-stake-in-an-alaskan-gold-mine-19c21854,2025-04-22
